title,published_at,content,url,source_name,domain,sub_domain,crawled_at
Clean Motion trials battery swapping for solar delivery vans - electrive.com,2026-07-15,"Commercial Vehicles
Swedish manufacturer Clean Motion has equipped its lightweight electric vehicle EVIG with a swappable battery and launched real-world trials in Stockholm. The vehicle uses GoCimo’s existing battery-swapping infrastructure and is being tested in urban operations, including Foodora’s delivery service.
The EVIG is being tested in Stockholm with swappable batteries in delivery operations.
Image: Cleanmotion
The first EVIG vehicles are now being deployed in Stockholm as part of the STOLT research project, which aims to demonstrate their suitability for everyday use in Foodora’s delivery operations. The project seeks to adapt the existing battery-swapping infrastructure of Swedish provider GoCimo for use across a wider range of vehicle types.
Until now, GoCimo’s swappable batteries have primarily powered electric scooters. By integrating the technology into the EVIG, the partners are extending the battery-swapping concept to light electric commercial vehicles.
To prepare the vehicle for this application, the project initiators spent the past twelve months adapting it technically. The battery, mechanics, and interfaces were modified to enable the EVIG to use the same swappable batteries as other vehicles in the GoCimo network. The battery swap is designed to eliminate charging breaks entirely, enabling almost uninterrupted operation.
Background: The EVIG is a lightweight vehicle developed in Sweden for delivery and service operations. Depending on the configuration, Clean Motion specifies a range of 100 to 150 kilometres. The solar module integrated into the vehicle’s roof is expected to provide an additional 40 to 50 kilometres of range per day under favourable weather conditions.
The trial is being conducted in collaboration with the City of Stockholm, Lund University, GoCimo, and the delivery service Foodora. The vehicles will operate in Stockholm’s Old Town and low-emission zones. The focus is on testing the practicality of battery swapping and determining whether a shared battery infrastructure for different vehicle classes can be operated economically.
The project is part of a broader trend towards lightweight electric vehicles.
In the EU research project GIANTS, Clean Motion, Renault, and Toyota, among others, recently worked on modular platforms for vehicles in classes L5 to L7.
In addition to standardised drivetrain components, the focus included integrated solar modules and portable battery systems. The goal was to develop lightweight electric vehicles more cost-effectively and facilitate their use, particularly in urban delivery and service operations. The practical test now underway in Stockholm demonstrates how such concepts can be further developed through battery swapping and solar support under real-world conditions.
about „Clean Motion trials battery swapping for solar delivery vans“",https://www.electrive.com/2026/07/15/clean-motion-trials-battery-swapping-for-solar-delivery-vans/,electrive,电池,电气化交通工具,2026-07-16T15:36:48+00:00
"Generational brings EV battery testing to 6,000 UK workshops - electrive.com",2026-07-15,"Generational has signed a distribution agreement with Maverick Diagnostics to bring EV battery health testing to around 6,000 workshops across the UK. The partnership aims to make battery condition checks a routine part of EV ownership and support transparency in the growing used-EV market.
Under the partnership, Generational will supply its battery testing kits, manage workshop orders and provide the software platform used for battery health checks, State of Health (SoH) reporting and customer certificates. Maverick Diagnostics will be responsible for marketing the technology and providing training and educational support for workshops.
The companies say the collaboration is intended to give motorists easier access to battery condition information through local garages and repair centres. As increasing numbers of electric vehicles enter second and third ownership cycles, battery health is becoming an important factor for consumers, retailers and service providers alike.
Generational argues that battery condition checks should become a standard part of vehicle maintenance
, alongside routine servicing, MOT inspections, pre-purchase checks and vehicle sales. While studies continue to indicate strong overall battery durability, the company notes that battery performance can vary between vehicles depending on factors such as age, mileage, charging habits and maintenance history.
“Battery health should not be something consumers only discover when they are buying a car, selling a car or when something goes wrong,” said Oliver Phillpott, CEO of Generational. “It should become a familiar part of EV ownership, in the same way motorists understand the importance of service history, mileage verification or an MOT.”
Phillpott added: “Maverick Diagnostics is one of the most trusted names amongst UK workshops, and this partnership enables us to put Generational’s technology into the hands of the repairers motorists already rely on. Together, we can make battery testing accessible at scale, giving consumers clear, data-backed answers in minutes.”
According to the companies, the testing process is designed for rapid deployment in workshops. A compact device is connected to the vehicle’s OBD port, allowing the software platform to analyse battery data and generate a report for customers. The resulting certificate provides an overview of the battery’s State of Health and includes information on the condition of individual cells within the pack, enabling comparisons with the battery’s original capacity.
For workshops, the partners see battery diagnostics as a new service opportunity as EV adoption continues to grow. “Workshops are being asked to service increasingly sophisticated vehicles, and EV battery condition is one of the biggest questions their customers have,” said Andy Brooke, CEO of Maverick Diagnostics. “Garages need tools that are accurate, easy to use and commercially practical, and motorists need information they can understand and trust.”
about „Generational brings EV battery testing to 6,000 UK workshops“
Commercial Vehicles",https://www.electrive.com/2026/07/15/generational-brings-ev-battery-testing-to-6000-uk-workshops/,electrive,电池,电气化交通工具,2026-07-16T15:36:50+00:00
SK On and Hyundai start battery cell production in Georgia - electrive.com,2026-07-15,"The battery joint venture between SK On and the Hyundai Motor Group has started series production in the USA. The plant in the state of Georgia is expected to supply battery cells for up to 300,000 electric vehicles per year and is already supplying Hyundai's new EV plant in Savannah.
HSBMA produces battery cells for Hyundai's US electric vehicles
The battery cell plant operated by Hyundai Motor Group and SK On in Georgia has been producing cells since June. The facility, run by the joint venture Hyundai-SK Battery Manufacturing America (HSBMA), supplies batteries to Hyundai Motor Group Metaplant America (HMGMA) in Savannah.
The partners
established the joint venture in 2023
and, according to previous statements, invested around five billion US dollars in the Bartow County facility. As the
Korea Herald
reports, the plant currently employs around 3,500 people and is expected to reach an annual production capacity of 35 GWh at full scale. According to the companies, this output is sufficient to supply batteries for approximately 300,000 electric vehicles per year.
The plant is currently ramping up production. “We are in the early stages of battery production, and we will continue increasing our output,” a company spokesperson told the
Atlanta Journal-Constitution
Hyundai Mobis assembles the battery cells produced in Georgia into battery packs before installing them in locally manufactured electric vehicles from Hyundai, Kia and Genesis. By localising battery production, the partners aim to reduce transport distances and strengthen supply chain resilience for vehicle manufacturing sites across North America.
The state of Georgia supported the project with tax incentives and other subsidies worth a total of 641 million US dollars. With the start of battery cell production, Hyundai Motor Group is further expanding its local battery supply chain in North America.
Georgia is emerging as a key location for the South Korean battery industry. SK On already operates a battery cell and component manufacturing site in the state through SK Battery America. In addition, Hyundai Motor Group and LG Energy Solution are building another battery plant near Hyundai’s vehicle factory in Savannah.
about „SK On and Hyundai start battery cell production in Georgia“
16.07.2026 um 14:46
They should buy the PLANT IN CHATTANOOGA",https://www.electrive.com/2026/07/15/sk-on-and-hyundai-start-battery-cell-production-in-georgia/,electrive,电池,电气化交通工具,2026-07-16T15:36:52+00:00
"Eni, Seri supercharge battery partnership with launch of FAENIX – Batteries International",2026-07-15,"Energy Storage, News, Other Chemistries
Eni, Seri supercharge battery partnership with launch of FAENIX
–  July 15, 2026 04:03 pm BST
Italy’s Eni and Seri have supercharged their recent operations in the battery sector with the launch of ‘FAENIX’ — a new joint venture specialised in the commercial and tech development of Europe’s LFP stationary battery supply chain.
Eni Industrial Evolution (EIE) and Seri Industrial Group (Fib) announced the launch on July 13, just days after EIE business unit Eni Storage and Fib
broke ground
at an industrial site in Italy for a new BESS assembly plant and LFP manufacturing hub.
FAENIX is owned 70% by FIB and 30% by EIE. The partners said the name FAENIX reflects a clear vision — giving new life to industrial expertise, manufacturing facilities and strategic technologies to build a European energy storage value chain.
FAENIX will bring to market products manufactured at the partners’ Teverola Brindisi
industrial complex
, positioned as a European commercial platform focused primarily on utility-scale BESS systems based on LFP technology.
Products will support large scale renewable energy plants, grid stability, as well as commercial and industrial and residential energy storage applications.
The new company combines Seri’s long-standing expertise in battery manufacturing with Eni’s industrial transformation capabilities and global presence, the firms said.
released last month by EUROBAT said lithium is set to remain the dominant battery tech over the next decade ― but lead batteries are forecast to remain the second strongest technology.",https://www.batteriesinternational.com/news/eni-seri-supercharge-battery-partnership-with-launch-of-faenix/,Batteries International,电池,无,2026-07-16T15:37:02+00:00
Philippines suspends ESS grid charges to aid stability in emergencies – Batteries International,2026-07-15,"Energy Storage, News
Philippines suspends ESS grid charges to aid stability in emergencies
–  July 15, 2026 04:03 pm BST
Credit: Envato
Regulators in the Philippines have suspended grid charges for certain energy storage systems during emergencies to support grid reliability.
The Energy Regulatory Commission confirmed the temporary move on July 15, allowing qualified ESS facilities to be exempted from the payment of power delivery service charges on electricity drawn from the grid solely for storage and later reinjection to support grid operations, particularly during periods of supply constraints.
The ERC said the policy is designed to address how transmission charges are applied to ESS under emergency conditions, recognising that energy drawn for storage is not consumed but temporarily absorbed and later returned to the grid.
The temporary suspension applies only to ‘qualified ESS storage intake energy’ for electricity drawn down for storage activities such as battery charging, pumped-hydro operations and similar technologies intended for grid support or reinjection.
Electricity used for final consumption remains subject to regular transmission charges, while other applicable fees are not covered by the suspension to preserve cost recovery mechanisms and avoid market distortions.
Facilities looking to benefit from the suspension must first be registered with the National Grid Corporation of the Philippines.
ERC chairperson and CEO Francis Saturnino Juan said the decision was a targeted response to ensure that regulatory policies keep pace with the evolving role of energy storage in maintaining grid stability.
“This reform allows energy storage to be used more effectively in times of need, helping stabilise supply and ultimately protect consumers from volatility.
“Our goal is to support grid reliability and energy security while upholding fairness, transparency, and consumer protection.”",https://www.batteriesinternational.com/news/philippines-suspends-ess-grid-charges-to-aid-stability-in-emergencies/,Batteries International,电池,无,2026-07-16T15:37:04+00:00
"Battery tech partnerships key for European success, says Sunlight   – Batteries International",2026-07-15,"Energy Storage, Lithium, News
Battery tech partnerships key for European success, says Sunlight
–  July 15, 2026 03:59 pm BST
Xanthi complex
Lead and lithium manufacturer the Sunlight Group has hailed technical cooperation across Europe’s battery sector as key to scaling up production on the continent.
Greece-based Sunlight pledged closer partnerships with industry, research and academia after hosting the eighth consortium meeting of BATTwin — a European-funded project — at its industrial complex in Xanthi from July 2-3.
BATTwin is dedicated to supporting Europe’s strategic shift toward energy sovereignty and to challenge Asian battery players’ dominance of the industry.
The latest consortium meeting focused on industrial scaling up of new production lines, which Sunlight said remains volatile, with initial scrap rates frequently reaching 15% to 30%.
As manufacturing defects are typically detected only during final testing phases, following production, substantial volumes of critical raw materials are routinely wasted, compromising both the financial viability and strategic security of Europe’s battery ecosystem, Sunlight said.
BATTwin is combating this vulnerability by creating a real-time ‘digital twin’ of factory cell production lines in Europe.
BATTwin is developing a novel multilevel digital twin platform towards zero-defect manufacturing in battery production. Solutions include using digital twins for modelling during the critical stages of electrode manufacturing, cell assembly and conditioning.
Sunlight said the approach is being tested in Greece and at Verkor’s gigafactory facilities in France.
As a key industrial anchor for the project, Sunlight said its Xanthi complex serves as a critical validation ground for technologies.
Spanning 90,000m
, with an annual capacity of 9GWh, the battery firm’s flagship automated facility is one of Europe’s most advanced manufacturing hubs. By providing a scaled, operational ecosystem, Sunlight said it offers the consortium the real-world data infrastructure required to train and validate complex predictive algorithms on a commercial scale across diverse cell geometries and chemistries.
The consortium partners were given technical tours of Sunlight’s automated cell production lines to align data integration protocols between the physical machinery and the BATTwin digital platform.",https://www.batteriesinternational.com/news/battery-tech-partnerships-key-for-european-success-says-sunlight/,Batteries International,电池,无,2026-07-16T15:37:06+00:00
Peak Energy selects Sacramento for 4GWh sodium ion BESS plant – Batteries International,2026-07-15,"Energy Storage, News, Other Chemistries
Peak Energy selects Sacramento for 4GWh sodium ion BESS plant
–  July 15, 2026 03:58 pm BST
Artist's impression of the Sacramento plant
Peak Energy has named Sacramento in California as the site of a planned 4GWh sodium ion BESS manufacturing plant with a capital investment of up to $71 million.
The selection, announced on July 8, comes just nine months after the company
its sodium ion-based demonstration BESS near Denver International Airport in Colorado.
Peak said the annual production of BESS units at its 183,000ft
facility in Sacramento will be enough to power nearly four million homes per year. Production and shipping are expected to start in the first quarter of 2027.
With more than 6GWh of customer commitments already in place, Peak said Sacramento will help the US meet rapidly increasing energy storage demand, fuelled by the expansion of AI and data centres.
Peak claims its passively cooled sodium ion BESS systems can reduce the cost of energy storage by 20% and have a 99% guaranteed uptime.
According to Peak, eliminating battery refrigeration costs in California alone could save ratepayers an average of $100 million annually while helping lower the overall cost of energy storage and deliver more affordable electricity.
Landon Mossburg, Peak CEO and co-founder, said: “This facility is proof that America can lead not only in inventing the technology, but in building it at scale.”
Peak is supported by a $10.5 million tax credit from the state of California that was awarded last May.
Dee Dee Myers, senior adviser to California governor Gavin Newsom and director of the governor’s Office of Business and Economic Development, said: “This state has always been the country’s centre of energy innovation. Peak’s investment in Sacramento is proof that we’re also the best place to manufacture those new technologies at scale, bringing good jobs, economic opportunity and critical infrastructure to our state.”
To date, Peak has secured customer agreements with
Jupiter Power
, Energy Vault and RWE Americas and recently announced a strategic partnership with General Motors, including an investment from GM Ventures, to pair GM’s next-generation sodium ion cell technology with Peak’s proprietary energy storage platform.",https://www.batteriesinternational.com/news/peak-energy-selects-sacramento-for-4gwh-sodium-ion-bess-plant/,Batteries International,电池,无,2026-07-16T15:37:07+00:00
Top honour for China battery industry ‘founding father’ Chen Liquan – Batteries International,2026-07-15,"Lithium, News, People
Top honour for China battery industry ‘founding father’ Chen Liquan
–  July 15, 2026 03:57 pm BST
Pioneering scientist Chen Liquan has been honoured with a top national scientific award for his contributions to research and industrialisation of lithium ion battery tech.
Chen, described as the founding father of the country’s battery industry was presented with the State Preeminent Science and Technology Award for 2025 in Beijing on July 8, state news agency Xinhua announced.
Chen is a researcher at the Institute of Physics under the Chinese Academy of Sciences (CAS) and an academician of the Chinese Academy of Engineering (CAE).
He received the award at a meeting that brought together the national science and technology award conference, the general assemblies of the members of the CAS and the CAE, and the 11th national congress of the China Association for Science and Technology.
Born in 1940 in China’s Sichuan Province, Chen grew up with dim oil lamps and those early hardships fostered a visceral yearning for the convenience and brightness that electricity could bring, Xinhua said.
“It was not until his high-school entrance examination that he experienced electric lighting for the first time. It crystallised his aspiration — to devote his career to the power sector, so that more people could enjoy its light and convenience.”
As the global oil crisis of the 1970s exposed the vulnerability of energy systems, including China’s, Chen saw a need for a domestic solution to a country heavily dependent on imports.
In 1976, while on a research visit at the Max Planck Institute for Solid State Research in Germany, Chen identified the potential of lithium nitride for solid-state battery fabrication.
He realised that a small button cell had the potential to outstrip conventional battery chemistries such as lead acid, with the capacity to reshape transportation energy. Recognising this strategic frontier as vital to national energy security, Chen made a decisive pivot, Xinhua said.
Chen formally petitioned the CAS to abandon his established career in crystal materials research and venture into solid-state ionics — a field then completely uncharted in China.
In 1978, Chen formed a team that embarked on lithium battery research with, at that time, no relevant technology, specialised equipment or trained personnel in the country.
Chen and his team completed a one-year research plan in just five months and, in 1998, he went on to spearhead construction of China’s first pilot production line for lithium ion batteries based entirely on indigenous technology, equipment and raw materials.
“This milestone cracked the bottleneck of mass production and laid the cornerstone for industrial expansion,” Xinhua said.
He was the first in the world to propose an innovative solution for nano-silicon anode materials, and related materials realised mass production at a 10,000-tonne scale with world-leading performance.
Multiple core technologies developed under Chen’s leadership have since established a technical framework of self-reliance for China’s lithium battery sector.
He founded China’s first solid-state ionics laboratory, built academic exchange platforms and mentored a generation of top-level researchers and industry leaders.
Chen is also credited for paving the way for the success of battery giants, such as China’s CATL, by promoting an integration of academia and industry and helping to remove barriers to commercialisation.
Even as China maintains its global lead in liquid lithium batteries, Chen has continued to be active in tech development, including solid-state battery technology.
In 2023, high-energy-density solid-state power batteries incorporating this core technology entered mass production and has been installed in vehicles, making China the first country to achieve commercial deployment of solid-state batteries, and cementing its leading position on the global stage, Xinhua said.
Mindful of China’s resource endowment featuring abundant coal, scarce oil and limited natural gas, Chen has also taken a forward-looking stance regarding sodium-ion batteries, exploring alternatives that break resource constraints and open new avenues for diversified, independent energy development.
Chen said: “For a nation to move forward, we cannot simply replicate what others have done. We must have our own vision. Without fresh thinking, maintaining a leading edge is impossible.”
“The future goals are even greater,” he said.",https://www.batteriesinternational.com/news/top-honour-for-china-battery-industry-founding-father-chen-liquan/,Batteries International,电池,无,2026-07-16T15:37:09+00:00
Energy Dome plans ‘10-hour CO2 battery’ for Victoria – Batteries International,2026-07-15,"Energy Storage, News, Other Chemistries
Energy Dome plans ‘10-hour CO2 battery’ for Victoria
–  July 15, 2026 03:54 pm BST
Artist's impression of Victoria battery
Italian energy tech firm Energy Dome is to develop a 20 MW/200 MWh ‘CO2 battery’ in Victoria to boost energy security across the Australian state.
The company said on July 10 it would develop the project in Victoria’s Latrobe Valley in partnership with state-owned renewable energy company SEC, although financial details were not disclosed.
At 10 hours, the plant will be the longest-duration grid battery in the state, more than double the roughly four-hour duration of any battery operating in Victoria today, according to Energy Dome.
The site also benefits from existing substations and transmission infrastructure.
Energy Dome has said previously its technology uses CO2 in a closed-loop charge/discharge cycle as a storage agent. Before charging, gaseous CO2 is kept in a large dome structure.
SEC chief executive Chris Miller said Australia had seen a proliferation of battery storage in recent years, but much of it focused on shorter duration technologies, providing two to four hours of energy storage to support the grid during the morning and/or evening peaks.
Energy Dome was founded in Milan in 2020. With projects underway in countries including the US, Italy, Ireland and India, the firm said its global pipeline now exceeds 30GWh including a
with Google to deploy Energy Dome capacity across its data centre locations worldwide.",https://www.batteriesinternational.com/news/energy-dome-plans-10-hour-co2-battery-for-victoria/,Batteries International,电池,无,2026-07-16T15:37:11+00:00
Enecell opens LAB recycling facility in Western Australia – Batteries International,2026-07-15,"Lead, News, Recycling
Enecell opens LAB recycling facility in Western Australia
–  July 15, 2026 10:41 am BST
Enecell agreed master offtake deal with Ace Green Recycling in 2025
Western Australia-based Enecell has opened a lead acid battery recycling facility in the state.
The firm confirmed in a LinkedIn post on July 2 that the plant in Perth has been built to handle up to 34,000 tonnes of lead acid batteries annually.
Investment costs were not disclosed, but Enecell said the move was aimed at supporting local processing capability for a hazardous waste stream that had too often been transported elsewhere or handled through improper channels.
Enecell is a newly established lead acid breaker in Perth servicing the WA state market.
The firm is a subsidiary of The Owens Group, a WA recycling business and a family-owned company with almost two decades of experience servicing WA. The group also has other establishments in the state servicing the ferrous and non-ferrous recycling sector.
Enecell said the new Perth facility is part of a broader shift toward safe, local and circular resource recovery in WA — recovering value from used lead acid batteries and helping reduce the environmental, safety and compliance risks associated with battery waste.
Founded by Paul Owens, Enecell has been developed without government assistance and after what the company said was a complex approvals process across state and federal requirements.
“As battery use continues to grow across transport, industry, resources and energy, local recycling infrastructure will play an increasingly important role in how Australia manages end-of-life batteries responsibly,” Enecell said.
In June 2025 the company
it had agreed a master offtake deal for lead battery material in Australia with Ace Green Recycling, that company’s first commercial agreement in Australia.
The offtake deal was part of a commercial agreement under which Enecell will sell 100% of its recycled lead material from its new battery breaking recycling facility to Ace for resale.",https://www.batteriesinternational.com/news/enecell-opens-lab-recycling-facility-in-western-australia/,Batteries International,电池,无,2026-07-16T15:37:12+00:00
