title,published_at,content,url,source_name,domain,sub_domain,crawled_at
Rock Tech secures fixed buyer for Canadian lithium - electrive.com,2026-07-28,"Rock Tech Lithium has signed a binding offtake agreement with Geneva-based commodity trader Transamine for its Georgia Lake project in Ontario. The partnership secures the commercial marketing of the lithium mined there and includes prepayment financing of up to $80 million USD.
Analysis of spodumene from the Georgia Lake project under the UV laser
Image: Stark Resources
The agreement covers the entire planned production of the Georgia Lake project in Ontario. From 2028, Rock Tech Lithium will supply Transamine with up to 100,000 dry metric tonnes of spodumene concentrate annually over an initial seven-year term. This concentrate is a powder produced from spodumene ore mined on-site, which contains a high proportion of lithium oxide (typically around 6 per cent). Battery-grade lithium for electric vehicles can be extracted from it in further processing steps.
The agreement includes a variable delivery volume. In the initial months of the contract, 50,000 tonnes are planned, before the volume increases to the annual maximum of 100,000 tonnes during regular operations. Pricing is based on internationally recognised market benchmarks for spodumene concentrate. The parties have also agreed on an option to extend the contract by up to five additional years.
A key element of the contract is the option for further processing. Rock Tech reserves the right to refine the spodumene concentrate into battery-grade chemicals at its
planned lithium converter in Red Rock
(near the Canadian mine). In such a case, the agreement would convert into a take-or-pay contract for lithium hydroxide or lithium carbonate with Transamine.
To support project development, Transamine is providing an upfront payment facility of up to $80 million USD. Disbursement is subject to strict conditions, including securing full equity financing for the project and obtaining all environmental and operational permits.
CEO Mirco Wojnarowicz describes the contract as a strategic milestone: “This agreement demonstrates how Rock Tech is turning critical minerals ambition into execution. It provides a long-term, commercial foundation for the Georgia Lake mine’s future production, strengthens our financing pathway, and – together with the prepayment facility – brings us another step closer to building the integrated mine-to-converter platform with the flexibility to convert raw material into battery-grade lithium chemicals through our Red Rock Lithium Converter.”
Repayment of the upfront payment will be made over a 24-month period from the first commercial delivery through direct offsetting against the concentrate volumes. Any remaining balances after this period must be settled in cash.
Rock Tech Lithium is active not only in Canada but also in Germany. In Germany, the company does not plan to mine lithium itself but instead aims to build a lithium converter in Guben, Brandenburg. However, the major hurdle for constructing the planned facility lies in the expected investment costs of €750 million euros – and as we saw recently, the young company
cannot shoulder this on its own
. Production was originally scheduled to start in 2027, but realistically, 2029 is now the earliest feasible date. The targeted production volume is expected to suffice for around 30GWh of battery capacity or approximately 500,000 EVs per year.
about „Rock Tech secures fixed buyer for Canadian lithium“
Commercial Vehicles",https://www.electrive.com/2026/07/28/rock-tech-secures-fixed-buyer-for-canadian-lithium/,electrive,电池,电气化交通工具,2026-07-28T22:59:51+00:00
Gotion eyes stake in PowerCo’s Spanish battery cell factory - electrive.com,2026-07-28,"VW subsidiary PowerCo's battery cell factory in Spain could soon become a joint venture with Gotion before construction is even complete. According to a Spanish media report, VW is considering bringing its Chinese stakeholder on board at the site near Valencia.
This is what PowerCo's cell factory in Sagunt is expected to look like
Image: Volkswagen
As reported by the Spanish trade publication
La Tribuna de Automoción
, the Volkswagen Group is currently in advanced negotiations with its partner Gotion regarding the acquisition of a majority stake in the battery cell factory under construction in Sagunto, which – being near Valencia – PowerCo refers to as Gigafactory Valencia. According to sources, discussions have advanced well, and the Chinese group’s CEO, Zhen Li, has reportedly made high-level visits to the site.
At the heart of negotiations – which are being led by VW’s Board Member for Technology, Thomas Schmall – is the establishment of a joint venture. Under this arrangement, Gotion would take control of the Valencia plant, while PowerCo would remain as a minority shareholder. For Volkswagen, the factory is strategically indispensable, as it is to supply the company’s Spanish and Portuguese vehicle plants with the
Unified Cell
for EVs – which is already in production in Salzgitter.
A potential partnership between VW, PowerCo, and Gotion is not new to the industry. Volkswagen is the largest shareholder in the Chinese company, holding around a quarter of its shares, and Gotion ranks among the global top five battery cell manufacturers. However, as the battery cell factory in Sagunto is not yet operational, Gotion currently supplies cells for models produced in Spain, such as the
, from its factory in Hefei, China. Series production of the Unified Cell
began there in November 2025
. Previously, Gotion had served as a technology partner for the development of the Unified Cell and the construction of PowerCo’s cell production facility in Salzgitter, which reportedly involved hundreds of Chinese specialists.
If Gotion’s entry into the project succeeds, it could expand the customer base of the Valencia factory. According to industry sources, Gotion aims to supply other automotive manufacturers in Spain in the future, with Ford’s plant in Almussafes mentioned as a potential customer. This comes as the Chinese carmaker Geely is currently
planning to take a stake
in the plant.
Meanwhile, the Sagunto project is facing delays. According to sources, the start of pre-series production has been pushed back to December 2026, while series production was not expected to begin before summer 2027. Additionally, staff recruitment is behind schedule: currently, only 50 of the 500 employees required for pre-series production have been hired. PowerCo España declined to comment on market speculation but emphasised to
La Tribuna de Automoción
its unwavering commitment to the site and its swift implementation.
In response to an inquiry from
Automobilwoche
, PowerCo stated that it “regularly reviews strategic opportunities, including potential collaborations with partners.” A spokesperson added: “However, we have no plans to relinquish control of Gigafactory Valencia. PowerCo is fully committed to the Gigafactory in Sagunto and will continue to drive its development at pace.” This statement does not rule out Gotion’s involvement in the project but suggests that PowerCo would retain a majority stake in such a scenario.
Regardless of developments in Sagunto, Gotion is also advancing its plans for a
factory in Valladolid, Spain
. Following recent funding approvals under the Perte-VEC programme, a facility for cathodes and battery recycling is set to be established first.
about „Gotion eyes stake in PowerCo’s Spanish battery cell factory“",https://www.electrive.com/2026/07/28/gotion-eyes-stake-in-powercos-spanish-battery-cell-factory/,electrive,电池,电气化交通工具,2026-07-28T22:59:53+00:00
BMW to launch series production of iX5 batteries in December - electrive.com,2026-07-28,"The BMW Group is preparing to launch series production of its sixth-generation (Gen6) batteries for electric vehicles – starting with high-voltage batteries for the
all-electric BMW iX5
, which will begin at its Woodruff plant this December. The facility is a cornerstone for the North American market and was built near the Spartanburg vehicle plant, where the iX5 will be manufactured, in line with the ‘Local for Local’ principle. From there, the vehicle will also be exported to Europe.
To achieve this, the carmaker has implemented cutting-edge processes. The new cylindrical cells in the 46120 format
are integrated directly into the battery pack using the ‘Cell-to-Pack’ method. All production steps are monitored seamlessly in real time. Specially developed AI assistants process data alongside more than 300 employees and 250 robots to ensure zero-defect production.
Even during the planning and ramp-up phases, BMW consistently relied on digital tools. Digital twins and virtual reality applications facilitated factory planning, while employees completed a specially developed VR training programme. This allowed them to practice real-world processes and equipment operations in a highly detailed virtual environment.
“Plant Woodruff plays a key role in the ramp-up of electromobility in the US,” said BMW Production Director Raymond Wittmann. “With our Gen6 high-voltage battery, we’re not only taking a major technological leap – we are also setting new standards in production. In Woodruff, we are combining cutting-edge processes, artificial intelligence and the expertise of our employees to create a production facility designed for the highest quality.”
These AESC cylindrical cells in the 46120 format are integrated into BMW battery systems
Technologically, the system is based on an 800-volt architecture. The BMW iX5 60 xDrive offers a usable net energy content of 144kWh in the USA and 141kWh in Europe. In terms of sustainability, the Gen6 battery cell reduces CO₂e emissions by around 28 per cent compared to the previous generation. This reduction is achieved through the use of secondary materials for cobalt, lithium, and nickel, as well as green electricity in cell production. The Woodruff plant itself operates entirely without fossil fuels during normal operations, while its material handling equipment is powered by hydrogen.
The foundation for the project was laid in June 2023 with the
groundbreaking ceremony for the Woodruff plant
. Construction commenced in September 2023, followed by the installation of equipment in autumn 2024. Pre-series test runs began in summer 2025. The investments in Woodruff are part of a comprehensive US strategy, in which BMW invested approximately $1.7 billion in electromobility in the Spartanburg region, including partnerships with local cell suppliers such as AESC.",https://www.electrive.com/2026/07/28/bmw-to-launch-series-production-of-ix5-batteries-in-december/,electrive,电池,电气化交通工具,2026-07-28T22:59:55+00:00
EnerSys to produce ‘defence‑focused Li cells’ in revised gigafactory plans – Batteries International,2026-07-28,"EnerSys has refocused plans for its $500 million battery cell gigafactory in South Carolina for US defence needs — and is ending a tech partnership with French Li cells developer Verkor. The US lead and lithium major has also revised the plant’s construction schedule to now start work in the first half of fiscal 2028, instead of early 2025 as announced when South Carolina was selected to host the 4GWh per annum facility in 2024. The battery maker’s revised plans were confirmed on July 23. EnerSys also said it now expects to receive a revised grant of $150 million from the Department of Energy. Full production is now set to start around three years after construction begins. Under the updated plans, EnerSys expects the 500,000ft 2 facility to have an initial production capacity of around 1GWh, using federal, state, local funding and operating cash flow to fund the facility’s capital cost. The plant will support US defence requirements for secure, foreign entity of concern compliant lithium ion cells and strengthen the country’s supply chain. Given the facility’s refined defence-focused scope, EnerSys said it intends to “transition away from its technology relationship with Verkor” and does not expect the French company to serve as the project’s technology partner. Instead, EnerSys will draw on support from what it described as its decades-long, established technology partnerships within its existing aerospace and defence supply base. President and CEO Shawn O’Connell said the revised strategy builds on the firm’s role as a trusted supplier of stored energy solutions for US defence applications. “By dedicating this facility to defence‑focused lithium cell development and manufacturing, we will further strengthen a secure, resilient, domestically sourced supply chain aligned with evolving US national security requirements.” The post EnerSys to produce ‘defence‑focused Li cells’ in revised gigafactory plans appeared first on Batteries International .",https://www.batteriesinternational.com/news/enersys-to-produce-defence-focused-li-cells-in-revised-gigafactory-plans/,Batteries International,电池,无,2026-07-28T23:00:06+00:00
Germany’s Varta files for insolvency in restructuring bid   – Batteries International,2026-07-28,"German battery maker Varta has filed applications for insolvency as part of plans for the long-term restructuring of the troubled company. Varta said it filed the self-administration applications in Stuttgart on July 23 and told employees the following day — citing “significantly deteriorated market conditions, weaker demand and negative exchange rate effects”. A recent decision by a key customer to end cooperation was also a contributing factor, Varta said. In addition to the parent company (Varta AG) the operating units Varta Microbattery in Ellwangen, Varta Micro Production in Nördlingen and Varta Storage are affected. Preliminary insolvency proceedings in self-administration have also been launched for Varta Microbattery. The Varta Consumer Batteries business unit and its associated companies, which are legally and operationally separate and financially independent, are expressly excluded from the applications. Varta said its existing group structures and complex internal inter-dependencies had made it difficult to effectively implement necessary restructuring measures and require additional liquidity. This led to a “structural financing gap” at the level of the parent company, against a background of an ongoing restructuring review, especially with regard to the further development of the company from 2027. The Stuttgart District Court has appointed Tobias Wahl, of the German law firm Anchor, as provisional administrator — with the aim of securing the economic future of the company and the sustainable continuation of business operations. Varta CEO Michael Ostermann said the court move was an unavoidable step despite earlier restructuring efforts. “Varta has had to contend with major challenges in recent quarters. We on the board of management and the executive board are aware of the overall responsibility for employees, customers, suppliers and financiers and are working with all our might to preserve as many jobs as possible, to enable sustainable continuation and to create the best possible prospects for all stakeholders.” Ostermann said the market for energy storage systems continues to be an industry of the future that needs strong domestic suppliers and technology leaders such as Varta. The insolvency move comes just over a year after Varta unveiled a multi-million-euro liquidity boost in the latest steps of a restructuring plan to “guarantee” battery tech production and research in Europe. Earlier this year, Ostermann discussed his plans for Varta’s future with Batteries International editor Shona Sibary. He said then it had been a “challenging year”, adding: “As you can imagine, we’ve been having seven-day-a-week negotiations with lenders. The very first priority for me was to get the financial situation stabilised. “We have become a little bit too fat in recent years. We had way too many overheads, and we are now doing some operational restructuring by making the organisation and our processes slimmer to be able to make faster decisions, because this has sometimes been too slow.” Read that exclusive interview here . The post Germany’s Varta files for insolvency in restructuring bid appeared first on Batteries International .",https://www.batteriesinternational.com/news/germanys-varta-files-for-insolvency-in-restructuring-bid/,Batteries International,电池,无,2026-07-28T23:00:07+00:00
China’s Gotion secures €100m African bank loan for Morocco gigafactory – Batteries International,2026-07-28,"News, Other Chemistries
China’s Gotion secures €100m African bank loan for Morocco gigafactory
–  July 27, 2026 06:27 pm BST
The African Development Bank Group has given the green light for a €100 million ($114 million) loan to the North African subsidiary of China’s Gotion Power for its LFP battery gigafactory project in Morocco.
The bank confirmed the loan agreement with Gotion Power Morocco on July 24 — and said it also planned to crowd in an extra €141 million from financial partners to support the eventual 100GWh capacity project in the Rabat-Salé-Kénitra Free Trade Zone.
Gotion started initial infrastructure work at the site in May 2025, saying the gigafactory would be the first such plant in the Middle East and North African region, capable of producing 10GWh of battery cells and packs for EVs on completion of its first phase.
Total investment in the first phase of the plant is projected at around €1.3 billion.
Bank group VP for power, energy, climate and green growth, Kevin Kariuki, said: “Battery storage is the missing link in Africa’s clean energy transition. A facility of this scale, powered primarily by renewable energy, strengthens the foundations for the large-scale integration of solar and wind power, which our grids increasingly depend on.”
Achraf Tarsim, the bank group’s country manager for Morocco, said the gigafactory would help foster an African industrial ecosystem for batteries and EVs while promoting domestic processing of minerals critical to the energy transition.
The loan deal comes less than two years after Gotion announced a
with Saudi energy giant Acwa Power — which will develop a 500MW wind facility and 2,000MWh BESS to support the gigafactory.
Earlier this month, the head of the African Export-Import Bank
the continent’s leaders to choke off supplies of battery raw materials such as lithium to other countries and instead power homegrown African EV battery industries.
Afreximbank president and board chairman George Elombi said Africa’s economic sovereignty could only be achieved by industrialising at scale — processing its own resources and securing financing to develop batteries “on its own terms”.
Photo: African Development Bank",https://www.batteriesinternational.com/news/chinas-gotion-secures-e100m-african-bank-loan-for-morocco-gigafactory/,Batteries International,电池,无,2026-07-28T23:00:09+00:00
Qnetic announces Pulsar prototype flywheel tech milestones – Batteries International,2026-07-28,"Energy Storage, News
Qnetic announces Pulsar prototype flywheel tech milestones
–  July 27, 2026 06:26 pm BST
Qnetic's 200-kWh Pulsar system
US-headquartered flywheel tech developer Qnetic has begun assembly of its first full-scale 200kWh ‘Pulsar’ prototype and has started building a test facility in China.
Qnetic said on July 16 its test technology centre in Shanghai represents a million-dollar-plus investment that will serve as the company’s primary site for validating the performance, safety, and reliability of its next-generation flywheel systems.
Significant excavation and foundation work is taking place, with installation of the Pulsar prototype planned on completion of the facility, followed by technical validation.
The milestones are major steps toward commercial deployment of Qnetic’s technology — which the company claims is designed to provide long-duration energy storage without the degradation, fire risk or dependence on critical minerals associated with conventional lithium ion batteries.
Pulsar is being developed for applications including data centres, renewable energy time-shifting, grid balancing, microgrids, and industrial power resilience.
Qnetic is working with an undisclosed partner specialised in spin-test technologies to deliver a system the firm said will offer grid and commercial operators a durable, lower-lifetime-cost alternative for multi-hour energy storage.
Qnetic’s flywheel systems can complement or replace lithium ion batteries in applications where long asset life, unlimited cycling, sustainability and predictable lifetime economics are critical, the company said.
Pulsar operates at extreme speeds and in vacuum conditions, “pushing conventional motor design to its limits”.
CEO Michael Pratt said: “Building the world’s largest flywheel test cell while bringing our first Pulsar system into validation demonstrates both the maturity of our technology and our confidence in its commercial potential.”
Qnetic announced in March 2026 it had raised $7.1 million over the past year to accelerate commercialisation, including $5 million to launch manufacturing in the US and deploy its first flywheel energy storage systems.
Photo: Qnetic",https://www.batteriesinternational.com/news/qnetic-announces-pulsar-prototype-flywheel-tech-milestones/,Batteries International,电池,无,2026-07-28T23:00:11+00:00
Innovation over imitation: how to win the global battery race with China – Batteries International,2026-07-28,"China did not invent the Li-ion battery, nor was it first to commercialise the technology, but it was quick to understand that dominating supply was of strategic importance and took less than 20 years to get there. For the West to compete the focus must be on discovering breakthrough chemistries and accelerating the progression from lab to volume production . Like any commodity market, the global lithium-ion battery sector is defined by massive numbers and a scale that is truly astonishing: in 2025 the market was worth more than $150 billion and the total output was 1,600GWh of capacity. But sourcing is decidedly one-sided. More than 80% of batteries that year were manufactured in China. Of those made elsewhere, the majority relied on materials supplied by China. This dependency has long been recognised but most attempts to compete have so far ended in failure. So how can the rest of the world catch-up? Not through scale alone, and certainly not by trying to replicate what China has already achieved. As an industry we must focus on innovation because where we can lead is by developing next-generation chemistries, not ramping-up production of the last ones. Bloomberg reports that European and North American battery packs cost 56% and 44% more respectively than those from China, and expects the next wave of cost reduction to come from new cathode materials and cell designs. Accelerated development Wildcat’s High Throughput Platform (HTP) is a key enabler for this. (Wildcat Discovery Technologies was acquired by Holyvolt earlier this year.) Based on techniques first developed in the pharmaceutical industry to accelerate synthesis, testing, and commercialisation of new drugs, Wildcat was first to apply them to battery chemistry discovery more than 18 years ago and has optimised the method ever since. Where existing R&D processes can evaluate several potential new chemistries in a year, Wildcat’s can screen several thousands in a week. The value of this unrivalled speed is compounded by the data it creates because the results of every single experiment performed to date have been recorded. These two assets when integrated with AI will deliver a data-led step-change in capability by creating an intelligent discovery engine that can find the next breakthrough first, accurately predict they key performance attributes, then validate them. The value of this is far greater than just enabling better batteries. With materials accounting for more than 82% of cell production costs, focusing development efforts here will have a strong influence on competitiveness with China — and moving away from critical minerals such as cobalt and nickel. Built-in advantages In parallel, Holyvolt’s screen-printing process and high solid content, water-based technology for electrode manufacturing offers a cost-effective, sustainable, and scalable route to production that does not suffer the same investment risks as conventional gigafactories. Designed for lower CAPEX spend than the dominant slot-die process, screen printing at gigawatt scale cuts electrode coating costs by at least half for a given line speed and production capacity. Further CAPEX savings come from smaller drying ovens — those used for NMP solvent-based slurries are as long as a football pitch — and smaller dry rooms. This in turn enables factory footprint to be smaller, and with every square metre costing several thousand dollarsb, any reduction in size is worthwhile. Downsizing plants and equipment also reduces OPEX. Drying ovens for existing wet coating processes draw megawatts of power and need complex solvent recovery systems to capture and purify toxic and highly flammable NMP vapours. This stage of manufacturing and the dry room are the most energy-intensive of all, accounting for more than 75% of the total. Screen printing eliminates NMP altogether, making it an inherently cleaner technology, and we believe we can reduce that energy consumption by half. This combination of next-generation cell chemistries, cutting-edge manufacturing techniques, and streamlined plants provides Western cell companies a viable, cost-efficient, scalable route into high volume production without the inherent risk of the current gigafactory model. These qualities are also becoming increasingly attractive due to burgeoning regulatory requirements for sustainability, and growing demand from governments and industry for sovereign capability. The ability to compress timescales from discovery to pilot production and robust, efficient, cost-effective scale-up is fundamental to removing the bottleneck that acts as a brake on the pace of innovation in Europe and the US. The technical solutions exist, and collaborative development will enable successful industrialisation. To win we must stop looking back at what China has achieved and redouble our efforts to find the chemistries we need for the future. Otherwise, we will still be playing catch-up rather than taking the lead in a race we cannot afford to lose. Image credit: Shutterstock The post Innovation over imitation: how to win the global battery race with China appeared first on Batteries International .",https://www.batteriesinternational.com/news/innovation-over-imitation-how-to-win-the-global-battery-race-with-china/,Batteries International,电池,无,2026-07-28T23:00:12+00:00
How Battery Validation is Shaping the Future Grid,2026-07-28,"Viridi and ORNL collaborate to test and validate advanced battery systems, enhancing grid resilience, safety, and modernization efforts.
July 28, 2026
Viridi's RPS 150 battery energy storage system installed at Oak Ridge National Laboratory's (ORNL) Power Distribution Field Test Site.
Viridi, a company specializing in
battery energy storage systems
(BESS), has partnered with Oak Ridge National Laboratory (
), a DOE national laboratory, to support research into next-generation utility grid technologies. This collaboration is part of a broader effort to enhance grid resilience and reliability, addressing the growing challenges of modernizing the US electric grid. The partnership highlights the importance of real-world testing, safety innovation, and industry validation in advancing energy storage solutions.
This collaboration involves integrating
’s RPS 150 battery energy storage system into ORNL’s Grid Research Innovation and Development Center (
). The system was selected as part of a DOE project focused on resource integration and evaluation. This initiative is designed to address the complexities of aging grid infrastructure, the integration of distributed energy resources (DERs) such as solar panels, wind turbines, and small-scale energy storage systems, and the need to improve resilience against disruptions. Testing for the project has now concluded, and ORNL is expected to present the findings in the coming months.
Startups Pitch Investors to Transform the Battery Industry
One of the most critical aspects of this partnership is the opportunity to validate battery technology under real-world conditions. Real-world validation is a critical step in building confidence among utilities and investors to adopt advanced energy storage solutions. While initial testing of ORNL’s grid control systems was conducted in a controlled laboratory environment using emulated energy sources, real-world testing provides a better understanding of complex equipment interactions and real-world battery charging dynamics.
’s RPS 150 battery system was installed at GRID-C’s Power Distribution Field Test Site to support this phase of the research. The system was integrated with ORNL’s converter technology to evaluate its performance under real-world conditions. This step was essential for identifying and addressing issues that arise from complex equipment interactions and the dynamic nature of battery charging and discharging.
“This project bridges an important gap by integrating real electrical equipment to understand realistic performance challenges, proving the robustness of ORNL’s new control strategies and AC/DC architecture for supporting the future grid,” stated Dr. Madhu Sudhan Chinthavali, Electrical Systems Integration Program Manager at ORNL.
Safety remains a top priority in the deployment of battery energy storage systems, and this collaboration underscores the importance of addressing safety challenges. Advanced technologies, such as those designed to prevent thermal runaway and reduce the risk of battery fires, are essential for ensuring the safe integration of energy storage systems into critical infrastructure.
Breaking Down the Limits of Solid-State Battery Performance
The successful integration of the battery system with ORNL’s grid control systems highlights the importance of robust safety measures in energy storage technology. As energy storage systems become more widespread, ensuring their safety and reliability will remain a key focus for the industry.
Industry validation plays a crucial role in advancing energy storage technologies and grid modernization efforts. Collaborations with national laboratories, such as ORNL, provide an opportunity to test emerging technologies under rigorous conditions, ensuring they meet the highest standards for performance, safety, and reliability. The findings from such projects offer valuable insights into the challenges and opportunities associated with grid modernization. Partnerships between private companies and research institutions are essential for driving progress and ensuring that new technologies are ready to meet the demands of a rapidly evolving energy landscape.
Learn How an iPhone Battery Is Manufactured
Maria Guerra
Senior Editor-Battery Technology, Informa Markets
Maria L. Guerra is a Senior Editor at
Battery Technology
, blending her engineering background with a passion for technology journalism. She holds a Bachelor of Science in Electrical Engineering from Universidad Metropolitana in Caracas, Venezuela, and a Master of Science in Electrical Engineering from NYU Tandon School of Engineering.
Guerra's career spans power systems engineering, oil & gas consulting, and technical writing and editing. She worked for several years at Kellogg, Brown & Root Ltd. (KBR) in the UK, conducting power system studies and providing technical support for offshore and onshore projects. During her internship at Pequiven S.A. in Venezuela, she trained neural networks using MATLAB (Kohonen Map) to estimate electrical circuit variables for oil wells (e.g., voltage, current, and power).
In addition to her engineering roles, Guerra worked as a freelance technical editor, refining complex technical content for clarity and accuracy. She later became a Power/Analog Editor at
Electronic Design
, covering advancements in the semiconductor market, focusing on power/analog electronics systems.
Battery Technology
, Guerra now delivers in-depth coverage of battery manufacturing, EV advancements, energy storage systems, and the evolving landscape of critical minerals and second-life batteries. She is passionate about uncovering the stories that shape the future of electrification, from cutting-edge battery innovations to policy shifts driving sustainable energy.
Guerra is also a member of
The Battery Show North America Advisory Board
, where she contributes her expertise to advising on industry trends and speaker selection for The Battery Show North America, while helping to shape discussions on battery technology and electrification. She was part of the award-winning Battery Technology team recognized with a
Neal Award for Best Coverage of the 2024 Election
Neal Award for Best Explanatory Content
in 2026 for her coverage of battery breakthroughs.
Maria Guerra is based in Brooklyn, NY, and can be reached at
[email protected]
See more from
Maria Guerra",https://www.batterytechonline.com/design-manufacturing/how-battery-validation-is-shaping-the-future-grid,Battery Tech Online,电池,无,2026-07-28T23:00:34+00:00
EcoVadis & Schneider: Decarbonising Pharma Supply Chains,2026-07-28,"EcoVadis & Schneider: Decarbonising Pharma Supply Chains
Prioritise Us
EcoVadis links its Responsible Health Initiative with Schneider Electric's Energize programme to boost supplier climate action in pharma supply chains
EcoVadis has confirmed a new collaboration between its Responsible Health Initiative (RHI) and the Energize programme.
Energize is designed and delivered by SE Advisory Services, which is Schneider Electric's global consulting practice.
The collaboration is intended to support
decarbonisation across pharmaceutical supply chains
. Suppliers linked to the RHI can now access training and guidance for climate action through Energize.
According to EcoVadis, Scope 3 emissions are 21 times larger than Scope 1 and Scope 2 combined for the average company.
The organisation states that ignoring these emissions could cost companies more than US$500bn in annual liabilities by 2030.
Within the healthcare sector specifically, EcoVadis reports that only 6% of companies have a plan in place to move toward
low-carbon operations and supply chains
This gap could mean there is scope for healthcare companies to develop emissions reduction plans and engage further with climate action.
Steve Wilhite, Executive Vice President at SE Advisory Services, writes on LinkedIn: ""Supply chain decarbonisation is too complex for any one organisation to tackle alone. So we're celebrating a new milestone in our collaboration with EcoVadis.
""Suppliers participating in their Responsible Health Initiative can now join our Energize programme. Led by SE Advisory Services, the programme provides training for decarbonisation efforts across global pharmaceutical value chains.
""Bringing together healthcare leaders, suppliers and sustainability experts creates a powerful opportunity to address some of the most significant Scope 3 emissions challenges facing the industry. Collaboration remains one of the most effective ways to scale climate action.""
The Responsible Health Initiative was founded in 2018 by a group of healthcare, biotech and pharmaceutical companies with the aim of advancing sustainability across their value chains.
The initiative allows industry leaders to share best practices and processes. This could foster common understanding between companies looking to improve sustainability performance.
Members aim to strengthen supplier outreach and expand visibility of the wider health sector's supply chain sustainability performance. The setup allows companies to engage directly with industry peers and external stakeholders.
Through the new collaboration, suppliers can build plans to transition toward renewable energy. The RHI also offers training and personalised guidance intended to help suppliers build confidence with carbon management and sustainability reporting.
Fernanda Campos Helmeister, Supply Chain Decarbonisation Programme Manager at SE Advisory Services, says: ""The Responsible Health Initiative's new collaboration with SE Advisory Services's Energize programme makes renewable energy adoption much more accessible across geographies, supporting decarbonisation efforts across the pharma and healthcare value chain as a whole.""
brings together 27 global pharmaceutical companies with the goal of engaging hundreds of suppliers in climate action.
The programme is focused on the decarbonisation of the pharmaceutical value chain.
Through the link with the RHI, suppliers can now join Energize to access education, digital tools and advisory services delivered by teams at Schneider Electric.
Sponsor companies involved in Energize include AstraZeneca, GSK, Haleon, Sanofi, Novo Nordisk, Johnson & Johnson and Novartis among others.
""As we confront the urgent reality of the climate crisis, we understand that collective action is essential,"" says Katiana Iavarone, Chief Procurement Officer at UCB, one of the sponsor companies.
""At UCB, we're committed to driving the ecological transition also through renewable energy. By forging key partnerships, such as the Energize programme, we strive to achieve significant decarbonisation outcomes and extend our impact beyond what we can achieve alone.
""Together, we're building a more sustainable future.""
Executive Vice President",https://supplychaindigital.com/news/ecovadis-schneider-decarbonising-pharma-supply-chains,Supply Chain Digital,综合媒体,关键原材料/矿产,2026-07-28T23:01:04+00:00
